time,cpu,ram,connections,requests
12:56:22,33.66,0.04,10,11
12:56:23,24.00,0.04,10,11
12:56:25,23.00,0.04,10,11
12:56:26,24.00,0.04,10,11
12:56:27,25.00,0.04,10,11
12:56:29,26.00,0.04,10,11
12:56:30,25.00,0.04,10,11
12:56:31,25.00,0.04,10,11
12:56:33,21.00,0.04,10,11
12:56:34,24.00,0.04,12,13
12:56:35,24.00,0.04,12,13
12:56:37,29.00,0.04,12,13
12:56:38,23.00,0.04,12,13
12:56:39,24.00,0.04,12,13
12:56:41,26.00,0.04,12,13
12:56:42,25.00,0.04,12,13
12:56:44,26.00,0.04,12,13
12:56:45,22.00,0.04,12,13
12:56:46,30.69,0.04,12,13
12:56:48,28.00,0.04,12,13
12:56:49,21.00,0.04,12,13
12:56:51,24.00,0.04,12,13
12:56:52,24.75,0.04,12,13
12:56:53,26.00,0.04,12,13
12:56:55,26.00,0.04,12,13
12:56:56,27.72,0.04,12,13
12:56:57,24.00,0.04,12,13
12:56:59,25.00,0.04,12,13
12:57:00,25.74,0.04,12,13
12:57:01,26.00,0.04,12,13
12:57:02,25.00,0.04,12,13
12:57:04,26.00,0.04,14,15
12:57:05,26.00,0.04,14,15
12:57:07,26.00,0.04,14,15
12:57:08,26.00,0.04,14,15
12:57:09,27.00,0.04,14,15
12:57:10,27.00,0.04,14,15
12:57:12,30.00,0.04,14,15
12:57:13,31.00,0.05,14,15
12:57:14,27.00,0.05,14,15
12:57:16,25.00,0.05,14,15
12:57:17,24.75,0.05,14,15
12:57:18,29.00,0.05,14,15
12:57:20,28.00,0.05,14,15
12:57:21,28.00,0.05,14,15
12:57:22,29.00,0.05,14,15
12:57:24,31.00,0.05,14,15
12:57:25,27.00,0.05,14,15
12:57:26,28.71,0.05,14,15
12:57:28,28.00,0.05,14,15
12:57:29,29.00,0.05,14,15
12:57:30,28.00,0.05,14,15
12:57:32,26.00,0.05,14,15
12:57:33,29.00,0.05,14,15
12:57:34,24.00,0.05,16,17
12:57:35,26.00,0.05,16,17
12:57:37,28.00,0.05,16,17
12:57:38,25.00,0.05,16,17
12:57:40,25.74,0.05,16,17
12:57:41,27.72,0.05,16,17
12:57:43,30.00,0.05,16,17
12:57:44,32.00,0.05,16,17
12:57:45,30.00,0.05,16,17
12:57:46,27.00,0.05,16,17
12:57:48,28.00,0.05,16,17
12:57:49,30.00,0.05,16,17
12:57:51,30.00,0.05,16,17
12:57:52,32.00,0.05,16,17
12:57:53,27.00,0.05,16,17
12:57:55,26.00,0.05,16,17
12:57:56,28.00,0.05,16,17
12:57:57,27.00,0.05,16,17
12:57:59,29.00,0.05,16,17
12:58:00,25.00,0.05,16,17
12:58:01,27.00,0.05,16,17
12:58:03,29.00,0.05,16,17
12:58:04,25.00,0.05,18,19
12:58:05,30.00,0.05,18,19
12:58:07,29.00,0.05,18,19
12:58:08,28.00,0.05,18,19
12:58:09,29.00,0.05,18,19
12:58:11,27.00,0.05,18,19
12:58:12,28.00,0.05,18,19
12:58:13,28.00,0.05,18,19
12:58:14,28.00,0.05,18,19
12:58:16,28.00,0.05,18,19
12:58:17,27.00,0.05,18,19
12:58:18,27.00,0.05,18,19
12:58:20,27.00,0.05,18,19
12:58:21,24.00,0.05,18,19
12:58:22,27.00,0.05,18,19
12:58:24,29.00,0.05,18,19
12:58:25,27.72,0.05,18,19
12:58:26,28.00,0.05,18,19
12:58:27,26.00,0.05,18,19
12:58:29,38.00,0.05,18,19
12:58:30,28.00,0.05,18,19
12:58:31,28.00,0.05,18,19
12:58:33,32.00,0.05,18,19
12:58:34,28.00,0.05,20,21
12:58:35,27.00,0.05,20,21
12:58:37,33.00,0.05,20,21
12:58:38,29.00,0.05,20,21
12:58:39,29.00,0.05,20,21
12:58:41,26.73,0.05,20,21
12:58:42,26.00,0.05,20,21
12:58:43,39.60,0.05,20,21
12:58:45,30.00,0.05,20,21
12:58:46,28.00,0.05,20,21
12:58:48,26.00,0.05,20,21
12:58:49,30.00,0.05,20,21
12:58:50,27.00,0.05,20,21
12:58:52,27.00,0.05,20,21
12:58:53,28.00,0.05,20,21
12:58:54,28.00,0.05,20,21
12:58:56,29.00,0.05,20,21
12:58:57,30.00,0.05,20,21
12:58:58,28.00,0.05,20,21
12:59:00,30.00,0.05,20,21
12:59:01,29.00,0.05,20,21
12:59:02,31.00,0.05,20,21
12:59:04,30.00,0.05,20,21
12:59:05,32.00,0.05,22,23
12:59:06,28.00,0.05,22,23
12:59:08,29.00,0.05,22,23
12:59:09,32.00,0.05,22,23
12:59:10,31.00,0.05,22,23
12:59:12,30.00,0.06,22,23
12:59:13,30.00,0.06,22,23
12:59:15,27.00,0.06,22,23
12:59:16,28.71,0.06,22,23
12:59:17,31.00,0.06,22,23
12:59:18,27.00,0.06,22,23
12:59:20,28.00,0.06,22,23
12:59:21,33.00,0.05,22,23
12:59:22,31.00,0.05,22,23
12:59:24,24.75,0.05,22,23
12:59:25,30.69,0.05,22,23
12:59:26,32.00,0.05,22,23
12:59:28,30.00,0.05,22,23
12:59:29,28.71,0.05,22,23
12:59:30,26.73,0.05,22,23
12:59:32,32.00,0.05,22,23
12:59:33,27.00,0.05,22,23
12:59:34,30.00,0.05,24,25
12:59:36,29.00,0.05,24,25
12:59:37,30.00,0.06,24,25
12:59:38,29.00,0.06,24,25
12:59:40,25.00,0.06,24,25
12:59:41,32.00,0.06,24,25
12:59:42,30.00,0.05,24,25
12:59:44,29.00,0.05,24,25
12:59:45,33.00,0.05,24,25
12:59:46,26.00,0.05,24,25
12:59:48,34.00,0.05,24,25
12:59:49,31.00,0.05,24,25
12:59:51,34.00,0.05,24,25
12:59:52,29.00,0.05,24,25
12:59:54,27.00,0.05,24,25
12:59:55,32.00,0.06,24,25
12:59:56,29.00,0.06,24,25
12:59:57,33.00,0.05,24,25
12:59:59,30.00,0.05,24,25
13:00:00,29.00,0.05,24,25
13:00:01,28.00,0.06,24,25
13:00:03,30.00,0.06,24,25
13:00:04,34.00,0.06,26,27
13:00:05,32.00,0.06,26,27
13:00:07,30.00,0.06,26,27
13:00:08,31.00,0.06,26,27
13:00:09,34.00,0.05,26,27
13:00:11,30.00,0.05,26,27
13:00:12,28.00,0.05,26,27
13:00:13,29.00,0.05,26,27
13:00:15,29.70,0.05,26,27
13:00:16,29.00,0.05,26,27
13:00:18,30.00,0.05,26,27
13:00:19,30.00,0.05,26,27
13:00:20,32.00,0.05,26,27
13:00:21,29.00,0.06,26,27
13:00:23,29.00,0.06,26,27
13:00:24,29.00,0.06,26,27
13:00:25,33.00,0.06,26,27
13:00:27,33.00,0.06,26,27
13:00:28,32.00,0.06,26,27
13:00:29,28.00,0.05,26,27
13:00:31,30.00,0.05,26,27
13:00:32,34.00,0.05,26,27
13:00:33,31.00,0.05,26,27
13:00:34,34.00,0.05,28,29
13:00:36,30.00,0.06,28,29
13:00:37,29.70,0.06,28,29
13:00:39,31.00,0.06,28,29
13:00:40,32.00,0.06,28,29
13:00:41,37.00,0.06,28,29
13:00:43,33.00,0.06,28,29
13:00:44,29.00,0.06,28,29
13:00:45,29.00,0.06,28,29
13:00:46,33.00,0.06,28,29
13:00:48,33.00,0.06,28,29
13:00:49,31.00,0.06,28,29
13:00:50,28.00,0.06,28,29
13:00:52,36.00,0.05,28,29
13:00:53,31.68,0.06,28,29
13:00:54,29.00,0.06,28,29
13:00:56,29.00,0.06,28,29
13:00:57,30.69,0.06,28,29
13:00:58,33.00,0.06,28,29
13:01:00,27.00,0.06,28,29
13:01:01,29.00,0.06,28,29
13:01:02,32.00,0.06,28,29
13:01:04,31.00,0.06,28,29
13:01:05,31.00,0.06,30,31
13:01:06,30.00,0.06,30,31
13:01:08,31.37,0.06,30,31
13:01:09,26.00,0.06,30,31
13:01:10,32.00,0.06,30,31
13:01:12,33.00,0.06,30,31
13:01:13,34.00,0.06,30,31
13:01:14,29.00,0.06,30,31
13:01:16,29.70,0.06,30,31
13:01:17,30.00,0.06,30,31
13:01:18,32.00,0.06,30,31
13:01:20,32.00,0.06,30,31
13:01:21,32.00,0.06,30,31
13:01:22,32.00,0.06,30,31
13:01:24,35.00,0.06,30,31
13:01:25,32.00,0.06,30,31
13:01:26,35.00,0.06,30,31
13:01:28,32.00,0.06,30,31
13:01:29,33.00,0.06,30,31
13:01:30,35.00,0.06,30,31
13:01:32,30.00,0.06,30,31
13:01:33,32.00,0.06,30,31
13:01:34,39.00,0.06,32,33
13:01:36,35.00,0.06,32,33
13:01:37,32.00,0.06,32,33
13:01:39,32.00,0.06,32,33
13:01:40,31.00,0.06,32,33
13:01:41,30.00,0.06,32,33
13:01:43,33.00,0.06,32,33
13:01:44,30.69,0.06,32,33
13:01:45,32.00,0.06,32,33
13:01:47,28.71,0.06,32,33
13:01:48,49.50,0.06,32,33
13:01:49,33.00,0.06,32,33
13:01:51,31.00,0.06,32,33
13:01:52,29.00,0.06,32,33
13:01:53,34.65,0.06,32,33
13:01:54,30.00,0.06,32,33
13:01:56,32.00,0.06,32,33
13:01:57,31.00,0.06,32,33
13:01:58,32.00,0.06,32,33
13:02:00,37.00,0.06,32,33
13:02:01,31.00,0.06,32,33
13:02:02,35.00,0.06,32,33
13:02:04,34.00,0.06,32,33
13:02:05,31.00,0.06,34,35
13:02:06,35.00,0.06,34,35
13:02:08,30.69,0.06,34,35
13:02:09,35.00,0.06,34,35
13:02:10,34.00,0.06,34,35
13:02:11,36.00,0.06,34,35
13:02:13,30.00,0.06,34,35
13:02:14,31.00,0.06,34,35
13:02:15,34.00,0.06,34,35
13:02:17,35.64,0.06,34,35
13:02:18,30.69,0.06,34,35
13:02:19,34.00,0.06,34,35
13:02:21,32.00,0.06,34,35
13:02:22,34.65,0.06,34,35
13:02:23,33.00,0.06,34,35
13:02:25,30.00,0.06,34,35
13:02:26,31.00,0.06,34,35
13:02:27,31.00,0.06,34,35
13:02:28,33.66,0.06,34,35
13:02:30,36.00,0.06,34,35
13:02:31,32.00,0.06,34,35
13:02:32,34.00,0.06,34,35
13:02:34,35.00,0.06,34,35
13:02:35,31.68,0.06,36,37
13:02:36,34.00,0.06,36,37
13:02:38,30.69,0.06,36,37
13:02:39,32.00,0.06,36,37
13:02:41,30.00,0.06,36,37
13:02:42,35.00,0.06,36,37
13:02:43,33.00,0.06,36,37
13:02:45,35.00,0.06,36,37
13:02:46,34.00,0.06,36,37
13:02:47,35.00,0.06,36,37
13:02:48,32.00,0.06,36,37
13:02:50,35.00,0.06,36,37
13:02:51,34.00,0.06,36,37
13:02:52,32.00,0.06,36,37
13:02:54,32.00,0.07,36,37
13:02:55,37.00,0.06,36,37
13:02:56,31.00,0.06,36,37
13:02:58,32.00,0.06,36,37
13:02:59,33.00,0.06,36,37
13:03:00,32.00,0.06,36,37
13:03:01,30.00,0.06,36,37
13:03:03,33.00,0.06,36,37
13:03:04,33.66,0.06,36,37
13:03:05,37.00,0.06,38,39
13:03:07,34.00,0.06,38,39
13:03:08,33.00,0.06,38,39
13:03:09,33.00,0.06,38,39
13:03:11,35.00,0.06,38,39
13:03:12,36.63,0.06,38,39
13:03:13,36.00,0.06,38,39
13:03:15,36.00,0.06,38,39
13:03:16,40.00,0.06,38,39
13:03:17,36.00,0.06,38,39
13:03:19,36.00,0.06,38,39
13:03:20,35.00,0.07,38,39
13:03:21,34.00,0.06,38,39
13:03:22,33.00,0.06,38,39
13:03:24,32.35,0.06,38,39
13:03:25,34.00,0.06,38,39
13:03:27,30.69,0.06,38,39
13:03:28,35.00,0.06,38,39
13:03:29,36.00,0.06,38,39
13:03:31,37.00,0.06,38,39
13:03:32,36.00,0.06,38,39
13:03:34,37.00,0.06,38,39
13:03:35,34.65,0.06,40,41
13:03:36,31.00,0.07,40,41
13:03:37,42.00,0.06,40,41
13:03:38,33.00,0.07,40,41
13:03:40,35.00,0.07,40,41
13:03:41,35.00,0.06,40,41
13:03:42,35.00,0.07,40,41
13:03:44,31.00,0.06,40,41
13:03:45,35.00,0.07,40,41
13:03:46,36.00,0.06,40,41
13:03:47,37.00,0.06,40,41
13:03:49,36.00,0.07,40,41
13:03:50,36.00,0.06,40,41
13:03:51,34.00,0.06,40,41
13:03:52,36.00,0.06,40,41
13:03:54,33.66,0.06,40,41
13:03:55,34.00,0.07,40,41
13:03:56,34.00,0.06,40,41
13:03:58,34.00,0.06,40,41
13:03:59,34.00,0.06,40,41
13:04:00,37.00,0.06,40,41
13:04:01,39.00,0.06,40,41
13:04:03,35.00,0.06,40,41
13:04:04,32.00,0.07,40,41
13:04:05,37.00,0.06,42,43
13:04:07,33.00,0.07,42,43
13:04:08,34.00,0.07,42,43
13:04:09,34.00,0.07,42,43
13:04:10,32.00,0.07,42,43
13:04:12,35.00,0.06,42,43
13:04:13,36.00,0.06,42,43
13:04:14,37.00,0.07,42,43
13:04:16,33.66,0.06,42,43
13:04:17,33.00,0.06,42,43
13:04:18,35.00,0.06,42,43
13:04:19,37.00,0.06,42,43
13:04:21,36.00,0.07,42,43
13:04:22,38.00,0.07,42,43
13:04:24,37.00,0.07,42,43
13:04:25,34.00,0.07,42,43
13:04:26,35.00,0.07,42,43
13:04:28,38.00,0.07,42,43
13:04:29,31.00,0.07,42,43
13:04:30,36.00,0.06,42,43
13:04:32,33.00,0.07,42,43
13:04:33,34.00,0.07,42,43
13:04:34,34.65,0.07,42,43
13:04:35,35.00,0.07,44,45
13:04:37,35.00,0.07,44,45
13:04:38,38.00,0.06,44,45
13:04:39,37.00,0.07,44,45
13:04:41,38.00,0.07,44,45
13:04:42,34.00,0.07,44,45
13:04:43,35.00,0.07,44,45
13:04:44,38.00,0.07,44,45
13:04:46,37.00,0.07,44,45
13:04:47,37.00,0.07,44,45
13:04:49,36.00,0.07,44,45
13:04:50,33.00,0.07,44,45
13:04:51,36.00,0.07,44,45
13:04:53,39.00,0.07,44,45
13:04:54,36.00,0.06,44,45
13:04:55,37.00,0.07,44,45
13:04:56,38.00,0.07,44,45
13:04:58,35.00,0.07,44,45
13:04:59,38.00,0.07,44,45
13:05:00,39.00,0.07,44,45
13:05:01,41.00,0.07,44,45
13:05:03,36.00,0.07,44,45
13:05:04,31.00,0.07,44,45
13:05:05,37.00,0.07,46,47
13:05:07,37.00,0.07,46,47
13:05:08,38.00,0.07,46,47
13:05:09,36.00,0.07,46,47
13:05:11,38.00,0.07,46,47
13:05:12,40.00,0.07,46,47
13:05:13,36.00,0.07,46,47
13:05:14,36.00,0.06,46,47
13:05:16,38.00,0.06,46,47
13:05:17,35.00,0.07,46,47
13:05:18,37.00,0.07,46,47
13:05:19,38.00,0.07,46,47
13:05:21,35.64,0.07,46,47
13:05:22,37.00,0.07,46,47
13:05:23,35.00,0.07,46,47
13:05:25,36.00,0.07,46,47
13:05:26,36.63,0.07,46,47
13:05:27,36.00,0.06,46,47
13:05:29,40.00,0.07,46,47
13:05:30,36.00,0.07,46,47
13:05:31,35.00,0.07,46,47
13:05:32,33.00,0.07,46,47
13:05:34,35.00,0.07,46,47
13:05:35,32.00,0.07,48,49
13:05:36,39.00,0.07,48,49
13:05:38,35.00,0.06,48,49
13:05:39,35.00,0.07,48,49
13:05:40,37.62,0.07,48,49
13:05:42,39.00,0.07,48,49
13:05:43,36.63,0.06,48,49
13:05:44,40.00,0.07,48,49
13:05:45,39.00,0.07,48,49
13:05:47,39.00,0.07,48,49
13:05:48,39.00,0.07,48,49
13:05:49,39.00,0.07,48,49
13:05:50,38.00,0.07,48,49
13:05:52,39.00,0.07,48,49
13:05:53,38.00,0.07,48,49
13:05:54,36.63,0.07,48,49
13:05:56,41.00,0.07,48,49
13:05:57,37.00,0.07,48,49
13:05:58,35.00,0.07,48,49
13:05:59,39.00,0.06,48,49
13:06:01,38.00,0.07,48,49
13:06:02,39.00,0.07,48,49
13:06:03,35.00,0.07,48,49
13:06:05,36.00,0.07,50,51
13:06:07,45.54,0.07,50,51
13:06:08,37.62,0.07,50,51
13:06:09,43.00,0.07,50,51
13:06:11,40.00,0.07,50,51
13:06:12,37.62,0.07,50,51
13:06:14,45.10,0.07,50,51
13:06:16,37.62,0.07,50,51
13:06:18,36.00,0.07,50,51
13:06:19,37.00,0.06,50,51
13:06:20,36.63,0.07,50,51
13:06:22,37.00,0.07,50,51
13:06:23,37.00,0.07,50,51
13:06:24,35.00,0.07,50,51
13:06:26,37.00,0.07,50,51
13:06:27,45.00,0.07,50,51
13:06:29,36.00,0.07,50,51
13:06:30,36.00,0.07,50,51
13:06:31,41.00,0.07,50,51
13:06:33,38.00,0.07,50,51
13:06:34,36.63,0.07,50,51
13:06:35,39.60,0.07,52,53
13:06:37,39.00,0.07,52,53
13:06:38,35.64,0.07,52,53
13:06:39,36.00,0.07,52,53
13:06:41,38.00,0.08,52,53
13:06:42,37.00,0.07,52,53
13:06:43,37.00,0.07,52,53
13:06:45,34.00,0.07,52,53
13:06:46,38.00,0.08,52,53
13:06:47,37.00,0.07,52,53
13:06:49,34.65,0.07,52,53
13:06:50,36.00,0.07,52,53
13:06:51,38.00,0.07,52,53
13:06:53,39.00,0.07,52,53
13:06:54,42.00,0.07,52,53
13:06:55,35.00,0.07,52,53
13:06:57,35.00,0.07,52,53
13:06:58,34.00,0.07,52,53
13:06:59,32.00,0.07,52,53
13:07:01,38.00,0.07,52,53
13:07:02,38.00,0.07,52,53
13:07:03,41.00,0.07,52,53
13:07:05,37.62,0.08,54,55
13:07:06,37.00,0.07,54,55
13:07:07,39.00,0.08,54,55
13:07:09,38.00,0.07,54,55
13:07:10,35.29,0.07,54,55
13:07:11,32.00,0.08,54,55
13:07:13,37.00,0.08,54,55
13:07:14,44.00,0.08,54,55
13:07:15,38.00,0.08,54,55
13:07:17,41.00,0.07,54,55
13:07:18,41.00,0.07,54,55
13:07:19,39.00,0.08,54,55
13:07:20,38.00,0.08,54,55
13:07:22,35.64,0.07,54,55
13:07:23,43.00,0.07,54,55
13:07:24,37.00,0.08,54,55
13:07:26,39.00,0.07,54,55
13:07:27,41.00,0.07,54,55
13:07:28,41.00,0.08,54,55
13:07:30,38.00,0.07,54,55
13:07:31,40.59,0.07,54,55
13:07:32,36.00,0.07,54,55
13:07:33,39.00,0.07,54,55
13:07:35,39.00,0.07,56,57
13:07:36,42.00,0.08,56,57
13:07:37,43.00,0.08,56,57
13:07:39,44.00,0.08,56,57
13:07:40,40.00,0.07,56,57
13:07:42,40.00,0.08,56,57
13:07:43,42.00,0.08,56,57
13:07:44,40.00,0.07,56,57
13:07:46,35.00,0.07,56,57
13:07:47,41.00,0.07,56,57
13:07:48,38.00,0.08,56,57
13:07:50,38.00,0.08,56,57
13:07:51,38.00,0.08,56,57
13:07:52,42.00,0.08,56,57
13:07:54,40.59,0.08,56,57
13:07:55,41.00,0.07,56,57
13:07:56,42.00,0.08,56,57
13:07:58,37.00,0.07,56,57
13:07:59,42.00,0.07,56,57
13:08:00,45.00,0.08,56,57
13:08:02,37.62,0.07,56,57
13:08:03,36.00,0.08,56,57
13:08:04,47.00,0.07,56,57
13:08:06,34.65,0.08,58,59
13:08:07,38.00,0.08,58,59
13:08:08,37.00,0.08,58,59
13:08:10,36.00,0.08,58,59
13:08:11,36.00,0.07,58,59
13:08:12,44.00,0.08,58,59
13:08:14,44.00,0.07,58,59
13:08:15,41.00,0.08,58,59
13:08:17,35.00,0.08,58,59
13:08:18,40.00,0.08,58,59
13:08:19,40.00,0.06,58,59
13:08:20,40.00,0.07,58,59
13:08:22,41.00,0.07,58,59
13:08:23,42.00,0.08,58,59
13:08:25,36.00,0.08,58,59
13:08:26,41.00,0.08,58,59
13:08:27,46.00,0.08,58,59
13:08:29,42.00,0.06,58,59
13:08:30,38.00,0.08,58,59
13:08:31,41.00,0.08,58,59
13:08:33,39.00,0.08,58,59
13:08:34,44.00,0.08,58,59
13:08:35,43.00,0.09,60,61
13:08:37,38.00,0.07,60,61
13:08:38,40.00,0.08,60,61
13:08:39,38.00,0.08,60,61
13:08:41,39.00,0.08,60,61
13:08:42,40.00,0.08,60,61
13:08:43,39.00,0.08,60,61
13:08:44,41.00,0.08,60,61
13:08:46,36.00,0.08,60,61
13:08:47,45.10,0.08,60,61
13:08:48,38.00,0.08,60,61
13:08:50,40.00,0.08,60,61
13:08:51,40.00,0.08,60,61
13:08:52,43.00,0.08,60,61
13:08:54,43.00,0.08,60,61
13:08:55,37.00,0.08,60,61
13:08:56,38.61,0.08,60,61
13:08:58,39.60,0.08,60,61
13:08:59,39.00,0.08,60,61
13:09:00,40.00,0.08,60,61
13:09:02,37.00,0.08,60,61
13:09:03,39.00,0.08,60,61
13:09:04,36.00,0.07,60,61
13:09:06,38.00,0.08,62,63
13:09:07,39.00,0.08,62,63
13:09:08,36.63,0.08,62,63
13:09:10,41.00,0.09,62,63
13:09:11,38.00,0.08,62,63
13:09:12,42.00,0.08,62,63
13:09:14,41.18,0.07,62,63
13:09:15,41.18,0.08,62,63
13:09:16,44.00,0.08,62,63
13:09:18,37.00,0.09,62,63
13:09:19,39.00,0.08,62,63
13:09:20,40.00,0.07,62,63
13:09:21,41.00,0.07,62,63
13:09:23,40.00,0.08,62,63
13:09:24,41.00,0.08,62,63
13:09:25,47.52,0.08,62,63
13:09:27,42.00,0.08,62,63
13:09:28,45.00,0.07,62,63
13:09:29,45.00,0.08,62,63
13:09:31,36.63,0.08,62,63
13:09:32,38.00,0.08,62,63
13:09:33,38.00,0.08,62,63
13:09:35,40.59,0.08,62,63
13:09:36,42.00,0.08,64,65
13:09:37,47.00,0.07,64,65
13:09:38,41.00,0.08,64,65
13:09:40,43.00,0.08,64,65
13:09:41,41.00,0.08,64,65
13:09:42,37.00,0.08,64,65
13:09:44,43.00,0.08,64,65
13:09:45,46.00,0.08,64,65
13:09:46,43.00,0.08,64,65
13:09:48,40.59,0.08,64,65
13:09:49,40.00,0.08,64,65
13:09:50,43.00,0.08,64,65
13:09:52,50.00,0.08,64,65
13:09:53,41.00,0.08,64,65
13:09:54,40.00,0.08,64,65
13:09:55,39.00,0.08,64,65
13:09:57,38.00,0.08,64,65
13:09:58,45.00,0.08,64,65
13:10:00,40.00,0.08,64,65
13:10:01,41.00,0.08,64,65
13:10:03,38.61,0.08,64,65
13:10:04,40.00,0.07,64,65
13:10:05,41.00,0.08,66,67
13:10:06,41.00,0.08,66,67
13:10:08,41.00,0.08,66,67
13:10:09,46.00,0.08,66,67
13:10:10,40.00,0.08,66,67
13:10:12,42.00,0.08,66,67
13:10:13,42.57,0.09,66,67
13:10:14,40.59,0.08,66,67
13:10:16,39.81,0.08,66,67
13:10:17,42.00,0.08,66,67
13:10:18,40.00,0.08,66,67
13:10:20,42.00,0.09,66,67
13:10:21,41.00,0.08,66,67
13:10:22,40.00,0.08,66,67
13:10:24,39.00,0.08,66,67
13:10:25,37.00,0.08,66,67
13:10:26,39.00,0.09,66,67
13:10:27,43.00,0.09,66,67
13:10:29,37.00,0.08,66,67
13:10:30,39.00,0.08,66,67
13:10:31,37.00,0.09,66,67
13:10:33,42.00,0.09,66,67
13:10:34,40.00,0.08,66,67
13:10:35,43.00,0.09,68,69
13:10:37,46.00,0.08,68,69
13:10:38,43.00,0.08,68,69
13:10:39,43.00,0.08,68,69
13:10:41,42.00,0.08,68,69
13:10:42,40.00,0.08,68,69
13:10:43,41.00,0.09,68,69
13:10:45,38.00,0.08,68,69
13:10:46,47.00,0.09,68,69
13:10:47,40.00,0.09,68,69
13:10:48,39.00,0.09,68,69
13:10:50,40.00,0.08,68,69
13:10:51,40.00,0.09,68,69
13:10:53,39.60,0.08,68,69
13:10:54,42.00,0.08,68,69
13:10:55,37.00,0.08,68,69
13:10:57,47.00,0.08,68,69
