time,cpu,ram,connections,requests
15:12:13,11.00,0.07,6,7
15:12:14,9.90,0.07,6,7
15:12:15,11.00,0.07,6,7
15:12:16,12.00,0.07,6,7
15:12:17,11.00,0.07,6,7
15:12:19,9.00,0.07,6,7
15:12:20,11.00,0.07,6,7
15:12:21,11.00,0.07,6,7
15:12:22,11.00,0.07,6,7
15:12:23,11.00,0.07,6,7
15:12:25,10.00,0.07,6,7
15:12:26,12.00,0.07,6,7
15:12:27,10.00,0.07,6,7
15:12:28,9.00,0.07,6,7
15:12:30,10.00,0.07,6,7
15:12:31,11.00,0.07,6,7
15:12:32,11.00,0.07,6,7
15:12:33,11.00,0.07,6,7
15:12:34,11.00,0.07,6,7
15:12:36,11.00,0.07,6,7
15:12:37,10.00,0.07,8,9
15:12:38,12.00,0.07,8,9
15:12:40,12.00,0.07,8,9
15:12:41,12.00,0.07,8,9
15:12:42,13.00,0.07,8,9
15:12:43,11.00,0.07,8,9
15:12:45,12.00,0.07,8,9
15:12:46,12.00,0.07,8,9
15:12:47,11.00,0.07,8,9
15:12:48,11.00,0.07,8,9
15:12:49,11.00,0.07,8,9
15:12:51,12.00,0.07,8,9
15:12:52,10.00,0.07,8,9
15:12:53,10.00,0.07,8,9
15:12:54,11.00,0.07,8,9
15:12:56,11.00,0.07,8,9
15:12:57,11.00,0.07,8,9
15:12:58,11.00,0.07,8,9
15:12:59,12.00,0.07,8,9
15:13:01,10.89,0.07,8,9
15:13:02,13.00,0.07,8,9
15:13:03,11.00,0.07,8,9
15:13:04,11.00,0.07,8,9
15:13:06,11.00,0.07,8,9
15:13:07,12.00,0.07,10,11
15:13:08,12.00,0.08,10,11
15:13:09,12.00,0.08,10,11
15:13:10,13.00,0.08,10,11
15:13:12,12.00,0.08,10,11
15:13:13,14.00,0.08,10,11
15:13:14,13.00,0.08,10,11
15:13:15,11.00,0.08,10,11
15:13:17,13.00,0.08,10,11
15:13:18,13.00,0.08,10,11
15:13:19,12.00,0.08,10,11
15:13:20,11.00,0.08,10,11
15:13:22,12.00,0.08,10,11
15:13:23,13.00,0.08,10,11
15:13:24,11.00,0.08,10,11
15:13:25,13.00,0.08,10,11
15:13:26,12.00,0.08,10,11
15:13:28,13.00,0.08,10,11
15:13:29,12.00,0.08,10,11
15:13:30,13.00,0.08,10,11
15:13:31,11.00,0.08,10,11
15:13:33,11.00,0.08,10,11
15:13:34,12.00,0.08,10,11
15:13:35,12.00,0.08,10,11
15:13:36,11.00,0.08,10,11
15:13:37,12.00,0.08,12,13
15:13:39,12.00,0.08,12,13
15:13:40,12.00,0.08,12,13
15:13:41,11.00,0.08,12,13
15:13:43,12.00,0.08,12,13
15:13:44,12.00,0.08,12,13
15:13:45,13.00,0.08,12,13
15:13:46,12.00,0.08,12,13
15:13:48,12.00,0.08,12,13
15:13:49,12.00,0.08,12,13
15:13:50,12.00,0.08,12,13
15:13:52,11.00,0.08,12,13
15:13:53,13.00,0.08,12,13
15:13:54,13.00,0.08,12,13
15:13:55,11.00,0.08,12,13
15:13:56,12.00,0.08,12,13
15:13:58,12.00,0.08,12,13
15:13:59,12.00,0.08,12,13
15:14:00,13.00,0.08,12,13
15:14:01,12.00,0.08,12,13
15:14:03,13.00,0.08,12,13
15:14:04,13.00,0.08,12,13
15:14:05,12.00,0.08,12,13
15:14:06,12.00,0.08,12,13
15:14:08,13.00,0.08,14,15
15:14:09,12.00,0.08,14,15
15:14:10,12.00,0.08,14,15
15:14:11,13.00,0.08,14,15
15:14:13,13.00,0.08,14,15
15:14:14,11.00,0.08,14,15
15:14:15,13.00,0.08,14,15
15:14:16,14.00,0.08,14,15
15:14:18,13.00,0.08,14,15
15:14:19,14.00,0.08,14,15
15:14:20,13.00,0.08,14,15
15:14:21,14.00,0.08,14,15
15:14:23,14.00,0.08,14,15
15:14:24,13.00,0.08,14,15
15:14:25,13.00,0.08,14,15
15:14:26,13.00,0.08,14,15
15:14:28,13.00,0.08,14,15
15:14:29,13.00,0.08,14,15
15:14:30,14.00,0.08,14,15
15:14:31,13.00,0.08,14,15
15:14:32,13.00,0.08,14,15
15:14:34,12.00,0.08,14,15
15:14:35,13.00,0.08,14,15
15:14:36,11.88,0.08,14,15
15:14:37,13.00,0.08,16,17
15:14:39,13.00,0.08,16,17
15:14:40,13.00,0.08,16,17
15:14:41,13.00,0.08,16,17
15:14:42,12.00,0.08,16,17
15:14:44,13.00,0.08,16,17
15:14:45,14.00,0.08,16,17
15:14:46,15.00,0.08,16,17
15:14:47,14.00,0.08,16,17
15:14:49,12.00,0.08,16,17
15:14:50,14.00,0.08,16,17
15:14:51,12.00,0.08,16,17
15:14:52,14.00,0.08,16,17
15:14:54,13.00,0.08,16,17
15:14:55,15.84,0.08,16,17
15:14:56,12.00,0.08,16,17
15:14:57,12.87,0.08,16,17
15:14:59,14.00,0.08,16,17
15:15:00,13.00,0.08,16,17
15:15:01,13.00,0.08,16,17
15:15:02,15.00,0.08,16,17
15:15:04,13.00,0.08,16,17
15:15:05,14.00,0.08,16,17
15:15:06,15.00,0.08,16,17
15:15:07,13.00,0.08,18,19
15:15:09,13.00,0.08,18,19
15:15:10,14.00,0.08,18,19
15:15:11,14.00,0.08,18,19
15:15:12,13.00,0.08,18,19
15:15:13,14.00,0.08,18,19
15:15:15,13.00,0.08,18,19
15:15:16,13.00,0.08,18,19
15:15:17,13.00,0.08,18,19
15:15:18,15.00,0.08,18,19
15:15:20,14.00,0.08,18,19
15:15:21,13.00,0.08,18,19
15:15:22,13.00,0.08,18,19
15:15:23,13.00,0.08,18,19
15:15:25,11.00,0.08,18,19
15:15:26,13.86,0.08,18,19
15:15:27,13.00,0.08,18,19
15:15:28,14.00,0.08,18,19
15:15:30,11.00,0.08,18,19
15:15:31,13.00,0.08,18,19
15:15:32,13.00,0.08,18,19
15:15:33,13.00,0.08,18,19
15:15:35,14.00,0.08,18,19
15:15:36,12.00,0.08,18,19
15:15:37,14.00,0.08,20,21
15:15:38,12.87,0.08,20,21
15:15:40,13.00,0.08,20,21
15:15:41,13.00,0.08,20,21
15:15:42,12.00,0.08,20,21
15:15:43,14.00,0.08,20,21
15:15:45,13.00,0.08,20,21
15:15:46,12.75,0.08,20,21
15:15:47,13.00,0.08,20,21
15:15:49,13.00,0.08,20,21
15:15:50,14.00,0.08,20,21
15:15:51,15.00,0.08,20,21
15:15:52,14.00,0.08,20,21
15:15:54,12.00,0.08,20,21
15:15:55,14.00,0.08,20,21
15:15:56,13.86,0.08,20,21
15:15:57,14.00,0.08,20,21
15:15:58,14.00,0.08,20,21
15:16:00,13.00,0.08,20,21
15:16:01,13.00,0.08,20,21
15:16:02,13.00,0.08,20,21
15:16:03,14.00,0.08,20,21
15:16:05,14.00,0.08,20,21
15:16:06,16.00,0.08,20,21
15:16:07,14.00,0.08,22,23
15:16:08,15.00,0.08,22,23
15:16:10,15.00,0.08,22,23
15:16:11,13.00,0.08,22,23
15:16:12,15.00,0.08,22,23
15:16:13,13.00,0.08,22,23
15:16:14,14.00,0.08,22,23
15:16:16,15.00,0.08,22,23
15:16:17,14.00,0.08,22,23
15:16:18,16.00,0.08,22,23
15:16:20,15.00,0.08,22,23
15:16:21,13.86,0.08,22,23
15:16:22,16.00,0.08,22,23
15:16:23,13.00,0.08,22,23
15:16:24,12.00,0.08,22,23
15:16:26,14.00,0.08,22,23
15:16:27,14.00,0.08,22,23
15:16:28,13.00,0.08,22,23
15:16:29,15.00,0.08,22,23
15:16:31,16.00,0.08,22,23
15:16:32,15.84,0.08,22,23
15:16:33,15.00,0.08,22,23
15:16:34,14.00,0.08,22,23
15:16:35,15.00,0.08,22,23
15:16:37,16.00,0.08,22,23
15:16:38,16.00,0.08,24,25
15:16:39,15.00,0.08,24,25
15:16:40,13.00,0.08,24,25
15:16:42,15.00,0.08,24,25
15:16:43,16.00,0.08,24,25
15:16:44,15.00,0.08,24,25
15:16:45,16.00,0.08,24,25
15:16:47,15.00,0.08,24,25
15:16:48,15.00,0.08,24,25
15:16:49,14.00,0.08,24,25
15:16:50,14.00,0.08,24,25
15:16:52,16.00,0.08,24,25
15:16:53,17.00,0.08,24,25
15:16:54,14.00,0.08,24,25
15:16:55,15.00,0.08,24,25
15:16:57,14.00,0.08,24,25
15:16:58,13.86,0.08,24,25
15:16:59,14.00,0.08,24,25
15:17:00,15.00,0.08,24,25
15:17:02,14.00,0.08,24,25
15:17:03,14.00,0.08,24,25
15:17:04,15.00,0.08,24,25
15:17:05,15.00,0.08,24,25
15:17:07,16.00,0.08,24,25
15:17:08,15.00,0.08,26,27
15:17:09,15.00,0.08,26,27
15:17:10,15.84,0.08,26,27
15:17:12,16.00,0.08,26,27
15:17:13,15.00,0.08,26,27
15:17:14,14.00,0.08,26,27
15:17:15,16.00,0.08,26,27
15:17:16,15.00,0.08,26,27
15:17:18,15.00,0.08,26,27
15:17:19,16.00,0.08,26,27
15:17:20,16.00,0.08,26,27
15:17:21,13.86,0.08,26,27
15:17:23,16.83,0.08,26,27
15:17:24,12.87,0.08,26,27
15:17:25,16.00,0.08,26,27
15:17:26,15.00,0.08,26,27
15:17:28,14.00,0.08,26,27
15:17:29,14.00,0.08,26,27
15:17:30,15.00,0.08,26,27
15:17:31,16.83,0.08,26,27
15:17:33,15.00,0.08,26,27
15:17:34,13.86,0.08,26,27
15:17:35,14.00,0.08,26,27
15:17:36,14.00,0.08,26,27
15:17:38,15.00,0.08,28,29
15:17:39,15.00,0.08,28,29
15:17:40,15.00,0.08,28,29
15:17:41,16.00,0.08,28,29
15:17:43,15.00,0.08,28,29
15:17:44,17.00,0.08,28,29
15:17:45,15.00,0.08,28,29
15:17:46,17.00,0.08,28,29
15:17:48,16.00,0.08,28,29
15:17:49,15.00,0.08,28,29
15:17:50,16.00,0.08,28,29
15:17:51,16.00,0.08,28,29
15:17:53,15.00,0.08,28,29
15:17:54,15.00,0.08,28,29
15:17:55,17.00,0.08,28,29
15:17:56,15.84,0.08,28,29
15:17:57,16.00,0.08,28,29
15:17:59,17.00,0.08,28,29
15:18:00,16.00,0.08,28,29
15:18:01,16.00,0.08,28,29
15:18:02,15.00,0.08,28,29
15:18:04,16.00,0.08,28,29
15:18:05,17.00,0.08,28,29
15:18:06,14.00,0.08,28,29
15:18:07,16.00,0.08,30,31
15:18:09,16.00,0.08,30,31
15:18:10,16.00,0.08,30,31
15:18:11,15.00,0.08,30,31
15:18:12,17.00,0.08,30,31
15:18:14,16.00,0.08,30,31
15:18:15,16.00,0.08,30,31
15:18:16,16.00,0.08,30,31
15:18:17,18.00,0.08,30,31
15:18:19,17.00,0.08,30,31
15:18:20,16.00,0.08,30,31
15:18:21,15.00,0.08,30,31
15:18:22,15.00,0.08,30,31
15:18:24,14.85,0.08,30,31
15:18:25,14.85,0.08,30,31
15:18:26,17.00,0.08,30,31
15:18:27,16.00,0.08,30,31
15:18:29,17.00,0.08,30,31
15:18:30,16.00,0.08,30,31
15:18:31,15.00,0.08,30,31
15:18:32,17.00,0.08,30,31
15:18:33,17.00,0.08,30,31
15:18:35,15.00,0.08,30,31
15:18:36,18.00,0.08,30,31
15:18:37,17.00,0.08,32,33
15:18:38,16.00,0.08,32,33
15:18:40,20.00,0.08,32,33
15:18:41,18.00,0.08,32,33
15:18:42,16.00,0.08,32,33
15:18:43,16.00,0.08,32,33
15:18:45,16.00,0.08,32,33
15:18:46,16.00,0.08,32,33
15:18:47,17.00,0.08,32,33
15:18:48,16.00,0.08,32,33
15:18:50,16.00,0.08,32,33
15:18:51,17.00,0.08,32,33
15:18:52,16.00,0.08,32,33
15:18:53,17.00,0.08,32,33
15:18:55,16.00,0.08,32,33
15:18:56,17.00,0.08,32,33
15:18:57,16.00,0.08,32,33
15:18:58,17.00,0.08,32,33
15:19:00,16.00,0.08,32,33
15:19:01,18.00,0.08,32,33
15:19:02,17.00,0.08,32,33
15:19:03,18.00,0.08,32,33
15:19:04,17.00,0.08,32,33
15:19:06,19.00,0.08,32,33
15:19:07,18.00,0.08,32,33
15:19:08,15.00,0.08,34,35
15:19:10,16.83,0.08,34,35
15:19:11,16.00,0.08,34,35
15:19:12,17.00,0.08,34,35
15:19:13,18.00,0.08,34,35
15:19:15,15.84,0.08,34,35
15:19:16,16.83,0.08,34,35
15:19:17,17.82,0.08,34,35
15:19:18,17.00,0.08,34,35
15:19:20,16.00,0.08,34,35
15:19:21,17.00,0.08,34,35
15:19:22,17.00,0.08,34,35
15:19:24,17.00,0.08,34,35
15:19:25,15.00,0.08,34,35
15:19:26,17.00,0.08,34,35
15:19:27,17.00,0.08,34,35
15:19:29,16.00,0.08,34,35
15:19:30,17.00,0.08,34,35
15:19:31,16.83,0.08,34,35
15:19:32,18.00,0.08,34,35
15:19:34,19.00,0.08,34,35
15:19:35,18.00,0.08,34,35
15:19:36,18.00,0.08,34,35
15:19:37,19.00,0.08,36,37
15:19:38,16.00,0.08,36,37
15:19:40,18.00,0.08,36,37
15:19:41,18.00,0.08,36,37
15:19:42,18.00,0.08,36,37
15:19:43,16.00,0.08,36,37
15:19:45,17.00,0.08,36,37
15:19:46,17.00,0.08,36,37
15:19:47,17.00,0.08,36,37
15:19:48,18.00,0.08,36,37
15:19:50,18.00,0.08,36,37
15:19:51,18.00,0.08,36,37
15:19:52,17.00,0.08,36,37
15:19:53,17.82,0.08,36,37
15:19:55,22.00,0.08,36,37
15:19:56,18.00,0.08,36,37
15:19:57,19.00,0.08,36,37
15:19:58,21.00,0.08,36,37
15:20:00,18.00,0.08,36,37
15:20:01,20.00,0.08,36,37
15:20:02,18.00,0.08,36,37
15:20:03,18.00,0.08,36,37
15:20:05,19.00,0.08,36,37
15:20:06,19.00,0.08,36,37
15:20:07,18.00,0.08,38,39
15:20:08,18.00,0.08,38,39
15:20:10,21.00,0.08,38,39
15:20:11,17.00,0.08,38,39
15:20:12,21.00,0.08,38,39
15:20:14,20.00,0.08,38,39
15:20:15,19.80,0.08,38,39
15:20:16,22.00,0.08,38,39
15:20:17,18.00,0.08,38,39
15:20:19,19.00,0.08,38,39
15:20:20,17.00,0.08,38,39
15:20:21,17.00,0.08,38,39
15:20:22,17.00,0.08,38,39
15:20:24,17.00,0.08,38,39
15:20:25,17.00,0.08,38,39
15:20:26,18.00,0.08,38,39
15:20:27,17.00,0.08,38,39
15:20:29,17.00,0.08,38,39
15:20:30,18.00,0.08,38,39
15:20:31,17.65,0.08,38,39
15:20:32,18.00,0.08,38,39
15:20:34,19.00,0.08,38,39
15:20:35,17.00,0.08,38,39
15:20:36,21.00,0.08,38,39
15:20:37,20.00,0.08,40,41
15:20:39,17.00,0.08,40,41
15:20:40,19.00,0.08,40,41
15:20:41,19.00,0.08,40,41
15:20:42,19.00,0.08,40,41
15:20:44,19.00,0.08,40,41
15:20:45,21.00,0.08,40,41
15:20:46,20.00,0.08,40,41
15:20:47,19.00,0.08,40,41
15:20:49,18.00,0.08,40,41
15:20:50,17.00,0.08,40,41
15:20:51,20.00,0.08,40,41
15:20:52,20.00,0.08,40,41
15:20:54,21.00,0.08,40,41
15:20:55,17.00,0.08,40,41
15:20:56,19.00,0.08,40,41
15:20:58,18.00,0.08,40,41
15:20:59,17.00,0.08,40,41
15:21:00,18.00,0.08,40,41
15:21:01,17.00,0.08,40,41
15:21:02,19.00,0.08,40,41
15:21:04,17.00,0.08,40,41
15:21:05,17.00,0.08,40,41
15:21:06,19.00,0.08,40,41
15:21:07,17.00,0.08,42,43
15:21:09,17.00,0.08,42,43
15:21:10,19.00,0.08,42,43
15:21:11,19.00,0.08,42,43
15:21:12,19.00,0.08,42,43
15:21:14,18.00,0.08,42,43
15:21:15,17.00,0.08,42,43
15:21:16,18.00,0.08,42,43
15:21:17,17.82,0.08,42,43
15:21:19,19.00,0.08,42,43
15:21:20,19.00,0.08,42,43
15:21:21,19.00,0.08,42,43
15:21:22,19.00,0.08,42,43
15:21:24,19.00,0.08,42,43
15:21:25,18.00,0.08,42,43
15:21:26,17.00,0.08,42,43
15:21:27,19.00,0.08,42,43
15:21:29,22.00,0.08,42,43
15:21:30,21.00,0.08,42,43
15:21:31,19.00,0.08,42,43
15:21:32,18.00,0.08,42,43
15:21:33,19.00,0.08,42,43
15:21:35,18.00,0.08,42,43
15:21:36,19.00,0.08,42,43
15:21:37,19.00,0.08,42,43
15:21:38,19.00,0.08,44,45
15:21:40,19.00,0.08,44,45
15:21:41,21.00,0.08,44,45
15:21:42,19.00,0.08,44,45
15:21:43,18.00,0.08,44,45
15:21:45,18.00,0.08,44,45
15:21:46,17.00,0.08,44,45
15:21:47,19.00,0.08,44,45
15:21:48,18.00,0.08,44,45
15:21:50,17.00,0.08,44,45
15:21:51,19.00,0.08,44,45
15:21:52,19.00,0.08,44,45
15:21:53,18.81,0.08,44,45
15:21:55,16.00,0.08,44,45
15:21:56,19.00,0.08,44,45
15:21:57,17.00,0.08,44,45
15:21:58,18.00,0.08,44,45
15:21:59,19.00,0.08,44,45
15:22:01,20.00,0.08,44,45
15:22:02,16.00,0.08,44,45
15:22:03,20.00,0.08,44,45
15:22:04,20.00,0.08,44,45
15:22:06,19.00,0.08,44,45
15:22:07,20.00,0.08,44,45
15:22:08,19.00,0.08,46,47
15:22:09,20.00,0.08,46,47
15:22:11,20.00,0.08,46,47
15:22:12,21.00,0.08,46,47
15:22:13,20.00,0.08,46,47
15:22:14,16.83,0.08,46,47
15:22:16,20.00,0.08,46,47
15:22:17,17.00,0.08,46,47
15:22:18,19.00,0.08,46,47
15:22:19,17.00,0.08,46,47
15:22:20,18.00,0.08,46,47
15:22:22,18.00,0.08,46,47
15:22:23,18.00,0.08,46,47
15:22:24,20.00,0.08,46,47
15:22:25,19.00,0.08,46,47
15:22:27,18.00,0.08,46,47
15:22:28,18.00,0.08,46,47
15:22:29,18.00,0.08,46,47
15:22:30,19.80,0.08,46,47
15:22:32,20.00,0.08,46,47
15:22:33,18.00,0.08,46,47
15:22:34,21.00,0.08,46,47
15:22:35,19.00,0.08,46,47
15:22:37,18.81,0.08,46,47
15:22:38,19.00,0.08,48,49
15:22:39,17.00,0.08,48,49
15:22:40,17.00,0.08,48,49
15:22:42,19.00,0.08,48,49
15:22:43,18.00,0.08,48,49
15:22:44,20.79,0.08,48,49
15:22:45,19.00,0.08,48,49
15:22:46,20.00,0.08,48,49
15:22:48,18.00,0.08,48,49
15:22:49,19.00,0.08,48,49
15:22:50,19.00,0.08,48,49
15:22:51,20.00,0.08,48,49
15:22:53,20.00,0.08,48,49
15:22:54,18.81,0.08,48,49
15:22:55,22.00,0.08,48,49
15:22:56,20.00,0.08,48,49
15:22:58,18.81,0.08,48,49
15:22:59,16.00,0.08,48,49
15:23:00,18.00,0.08,48,49
15:23:01,18.00,0.08,48,49
15:23:03,18.00,0.08,48,49
15:23:04,17.00,0.08,48,49
15:23:05,17.82,0.08,48,49
15:23:06,18.00,0.08,48,49
15:23:08,18.00,0.08,50,51
15:23:09,19.00,0.08,50,51
15:23:10,18.00,0.08,50,51
15:23:11,17.00,0.08,50,51
15:23:13,20.00,0.08,50,51
15:23:14,17.00,0.08,50,51
15:23:15,17.00,0.08,50,51
15:23:16,17.00,0.08,50,51
15:23:18,17.00,0.08,50,51
15:23:19,18.00,0.08,50,51
15:23:20,20.00,0.08,50,51
15:23:21,20.00,0.08,50,51
15:23:23,20.00,0.08,50,51
15:23:24,19.00,0.08,50,51
15:23:25,19.00,0.08,50,51
15:23:26,18.00,0.08,50,51
15:23:28,20.00,0.08,50,51
15:23:29,18.00,0.08,50,51
15:23:30,22.00,0.08,50,51
15:23:31,18.00,0.08,50,51
15:23:33,19.00,0.08,50,51
15:23:34,20.00,0.08,50,51
15:23:35,17.00,0.08,50,51
15:23:37,19.00,0.08,50,51
15:23:38,19.00,0.08,52,53
15:23:39,19.00,0.08,52,53
15:23:40,18.00,0.08,52,53
15:23:42,21.00,0.08,52,53
15:23:43,19.80,0.08,52,53
15:23:44,18.00,0.08,52,53
15:23:45,20.00,0.08,52,53
15:23:47,20.00,0.08,52,53
15:23:48,20.00,0.08,52,53
15:23:49,22.00,0.08,52,53
15:23:50,22.00,0.08,52,53
15:23:52,19.00,0.08,52,53
15:23:53,19.00,0.08,52,53
15:23:54,18.00,0.08,52,53
15:23:55,19.00,0.08,52,53
15:23:57,20.79,0.08,52,53
15:23:58,21.00,0.08,52,53
15:23:59,21.00,0.08,52,53
15:24:01,18.00,0.08,52,53
15:24:02,19.00,0.08,52,53
15:24:03,20.00,0.08,52,53
15:24:04,22.00,0.08,52,53
15:24:05,19.00,0.08,52,53
15:24:07,18.00,0.08,52,53
15:24:08,20.00,0.08,54,55
15:24:09,22.00,0.08,54,55
15:24:10,21.00,0.08,54,55
15:24:12,22.00,0.08,54,55
15:24:13,20.79,0.08,54,55
15:24:14,22.00,0.08,54,55
15:24:16,22.00,0.08,54,55
15:24:17,19.00,0.08,54,55
15:24:18,18.00,0.08,54,55
15:24:19,20.00,0.08,54,55
15:24:21,20.00,0.08,54,55
15:24:22,20.00,0.08,54,55
15:24:23,17.82,0.08,54,55
15:24:24,21.00,0.08,54,55
15:24:26,19.00,0.08,54,55
15:24:27,19.00,0.08,54,55
15:24:28,21.00,0.08,54,55
15:24:29,20.00,0.08,54,55
15:24:31,20.00,0.08,54,55
15:24:32,22.00,0.08,54,55
15:24:33,21.00,0.08,54,55
15:24:34,20.00,0.08,54,55
15:24:36,20.00,0.08,54,55
15:24:37,20.00,0.08,54,55
15:24:38,19.00,0.08,56,57
15:24:39,21.00,0.08,56,57
15:24:41,22.00,0.08,56,57
15:24:42,21.78,0.08,56,57
15:24:43,19.00,0.08,56,57
15:24:44,23.00,0.08,56,57
15:24:46,21.00,0.08,56,57
15:24:47,21.00,0.08,56,57
15:24:48,21.00,0.08,56,57
15:24:49,21.00,0.08,56,57
15:24:50,20.00,0.08,56,57
15:24:52,20.00,0.08,56,57
15:24:53,20.00,0.08,56,57
15:24:54,20.00,0.08,56,57
15:24:55,22.77,0.08,56,57
15:24:57,20.00,0.08,56,57
15:24:58,22.00,0.08,56,57
15:24:59,23.00,0.08,56,57
15:25:00,21.00,0.08,56,57
15:25:02,21.00,0.08,56,57
15:25:03,20.00,0.08,56,57
15:25:04,20.00,0.08,56,57
15:25:05,20.00,0.08,56,57
15:25:06,21.00,0.08,56,57
15:25:08,21.00,0.08,58,59
15:25:09,20.00,0.08,58,59
15:25:10,22.00,0.08,58,59
15:25:11,21.00,0.08,58,59
15:25:13,22.00,0.08,58,59
15:25:14,20.00,0.08,58,59
15:25:15,19.00,0.08,58,59
15:25:16,20.00,0.08,58,59
15:25:18,22.00,0.08,58,59
15:25:19,21.00,0.08,58,59
15:25:20,21.00,0.08,58,59
15:25:21,22.00,0.08,58,59
15:25:23,20.00,0.08,58,59
15:25:24,21.00,0.08,58,59
15:25:25,20.00,0.08,58,59
15:25:26,23.00,0.08,58,59
15:25:28,19.00,0.08,58,59
15:25:29,20.00,0.08,58,59
15:25:30,19.00,0.08,58,59
15:25:31,19.00,0.08,58,59
15:25:33,21.00,0.08,58,59
15:25:34,22.00,0.08,58,59
15:25:35,20.00,0.08,58,59
15:25:36,20.00,0.08,58,59
15:25:38,19.00,0.08,60,61
15:25:39,21.00,0.08,60,61
15:25:40,20.00,0.08,60,61
15:25:41,20.00,0.08,60,61
15:25:43,22.00,0.08,60,61
15:25:44,23.00,0.08,60,61
15:25:45,24.00,0.08,60,61
15:25:47,21.00,0.08,60,61
15:25:48,23.00,0.08,60,61
15:25:49,21.00,0.08,60,61
15:25:50,21.00,0.08,60,61
15:25:52,20.00,0.08,60,61
15:25:53,20.79,0.08,60,61
15:25:54,19.00,0.08,60,61
15:25:55,19.00,0.08,60,61
15:25:57,20.00,0.08,60,61
15:25:58,19.80,0.08,60,61
15:25:59,21.00,0.08,60,61
15:26:00,19.00,0.08,60,61
15:26:02,21.00,0.08,60,61
15:26:03,21.00,0.08,60,61
15:26:04,21.00,0.08,60,61
15:26:05,18.81,0.08,60,61
15:26:07,17.00,0.08,60,61
15:26:08,19.00,0.08,62,63
15:26:09,20.00,0.08,62,63
15:26:10,21.00,0.08,62,63
15:26:11,19.00,0.08,62,63
15:26:13,19.00,0.08,62,63
15:26:14,20.00,0.08,62,63
15:26:15,21.00,0.08,62,63
15:26:16,20.00,0.08,62,63
15:26:18,21.00,0.08,62,63
15:26:19,18.00,0.08,62,63
15:26:20,19.00,0.08,62,63
15:26:21,21.00,0.08,62,63
15:26:23,21.00,0.08,62,63
15:26:24,18.00,0.08,62,63
15:26:25,18.00,0.08,62,63
15:26:26,22.00,0.08,62,63
15:26:28,23.00,0.08,62,63
15:26:29,23.00,0.08,62,63
15:26:30,19.00,0.08,62,63
15:26:31,20.00,0.08,62,63
15:26:33,21.00,0.08,62,63
15:26:34,20.00,0.08,62,63
15:26:35,20.00,0.08,62,63
15:26:36,20.00,0.08,62,63
15:26:37,20.00,0.08,62,63
15:26:39,22.00,0.08,64,65
15:26:40,20.00,0.08,64,65
15:26:41,22.00,0.08,64,65
15:26:42,22.00,0.08,64,65
15:26:44,19.00,0.08,64,65
15:26:45,20.00,0.08,64,65
15:26:46,23.00,0.08,64,65
15:26:47,22.00,0.08,64,65
15:26:49,20.00,0.08,64,65
15:26:50,21.00,0.08,64,65
15:26:51,21.00,0.08,64,65
15:26:52,23.00,0.08,64,65
15:26:54,19.00,0.08,64,65
15:26:55,20.00,0.08,64,65
15:26:56,20.00,0.08,64,65
15:26:57,20.00,0.08,64,65
15:26:59,21.00,0.08,64,65
